sequence_id,order_id,order_type,item_id,item_quantity,order_arrival
7049,2056,1,10,9,72840
7050,2056,1,17,5,72840
7051,2057,1,6,8,72960
7052,2057,1,2,10,72960
7053,2057,1,3,4,72960
7054,2057,1,7,2,72960
7055,2057,1,137,8,72960
7056,2057,1,58,11,72960
7057,2058,1,0,7,72960
7058,2058,1,52,6,72960
7059,2058,1,6,3,72960
7060,2058,1,24,7,72960
7061,2058,1,35,9,72960
7062,2058,1,1,12,72960
7063,2059,1,21,5,72960
7064,2059,1,42,4,72960
7065,2059,1,29,10,72960
7066,2059,1,22,8,72960
7067,2059,1,39,5,72960
7068,2059,1,71,4,72960
7069,2059,1,327,1,72960
7070,2059,1,45,6,72960
7071,2059,1,15,9,72960
7072,2059,1,141,9,72960
7073,2060,1,22,2,73020
7074,2060,1,23,8,73020
7075,2060,1,116,6,73020
7076,2060,1,5,5,73020
7077,2061,1,3,4,73020
7078,2062,1,29,3,73020
7079,2062,1,32,4,73020
7080,2062,1,118,2,73020
7081,2062,1,173,6,73020
7082,2063,1,62,4,73080
7083,2063,1,0,2,73080
7084,2063,1,29,3,73080
7085,2064,1,40,6,73200
7086,2064,1,11,9,73200
7087,2064,1,60,6,73200
7088,2064,1,101,8,73200
7089,2065,1,6,12,73200
7090,2065,1,375,8,73200
7091,2065,1,85,2,73200
7092,2066,1,1,4,73200
7093,2066,1,8,12,73200
7094,2066,1,7,10,73200
7095,2066,1,13,6,73200
7096,2066,1,24,11,73200
7097,2067,1,75,5,73260
7098,2068,1,68,10,73260
7099,2068,1,50,6,73260
7100,2069,1,18,5,73260
7101,2069,1,234,12,73260
7102,2069,1,6,6,73260
7103,2070,1,23,3,73260
7104,2070,1,50,4,73260
7105,2071,1,87,10,73260
7106,2071,1,4,8,73260
7107,2071,1,14,4,73260
7108,2071,1,43,10,73260
7109,2071,1,41,7,73260
7110,2071,1,3,7,73260
7111,2071,1,28,7,73260
7112,2071,1,30,11,73260
7113,2072,1,78,10,73260
7114,2073,1,123,12,73320
7115,2073,1,192,10,73320
7116,2073,1,78,10,73320
7117,2074,1,7,8,73320
7118,2074,1,44,10,73320
7119,2075,1,0,12,73320
7120,2075,1,52,8,73320
7121,2076,1,13,6,73320
7122,2076,1,18,3,73320
7123,2077,1,12,11,73380
7124,2077,1,130,6,73380
7125,2077,1,14,8,73380
7126,2077,1,81,8,73380
7127,2078,1,478,6,73380
7128,2078,1,4,8,73380
7129,2078,1,11,10,73380
7130,2078,1,140,4,73380
7131,2079,1,37,4,73440
7132,2079,1,246,6,73440
7133,2079,1,121,9,73440
7134,2079,1,418,4,73440
7135,2079,1,28,9,73440
7136,2079,1,49,2,73440
7137,2079,1,179,10,73440
7138,2079,1,365,11,73440
7139,2080,1,96,11,73500
7140,2080,1,20,6,73500
7141,2080,1,105,4,73500
7142,2080,1,137,7,73500
7143,2081,1,445,6,73560
7144,2081,1,17,2,73560
7145,2081,1,371,5,73560
7146,2081,1,122,6,73560
7147,2082,1,43,6,73620
7148,2083,1,1,9,73620
7149,2083,1,115,5,73620
7150,2084,1,18,8,73620
7151,2085,1,143,11,73620
7152,2086,1,156,11,73680
7153,2086,1,12,6,73680
7154,2087,1,24,4,73680
7155,2088,1,14,6,73740
7156,2089,1,19,11,73740
7157,2089,1,104,6,73740
7158,2089,1,34,10,73740
7159,2090,1,8,6,73740
7160,2090,1,184,6,73740
7161,2090,1,379,10,73740
7162,2091,1,7,2,73800
7163,2091,1,34,2,73800
7164,2092,1,0,9,73800
7165,2093,1,6,10,73800
7166,2093,1,9,3,73800
7167,2093,1,2,8,73800
7168,2094,1,141,8,73860
7169,2094,1,2,8,73860
7170,2095,1,196,8,73860
7171,2095,1,52,7,73860
7172,2096,1,126,6,73860
7173,2097,1,108,6,73860
7174,2097,1,2,4,73860
7175,2098,1,20,4,73920
7176,2098,1,6,4,73920
7177,2098,1,35,11,73920
7178,2099,1,20,2,73920
7179,2099,1,30,11,73920
7180,2099,1,7,8,73920
7181,2099,1,27,11,73920
7182,2099,1,0,10,73920
7183,2100,1,47,11,73920
7184,2101,1,25,3,73980
7185,2101,1,36,1,73980
7186,2101,1,2,12,73980
7187,2102,1,114,5,73980
7188,2102,1,21,5,73980
7189,2102,1,48,7,73980
7190,2102,1,20,9,73980
7191,2102,1,5,5,73980
7192,2102,1,78,6,73980
7193,2102,1,0,3,73980
7194,2102,1,58,5,73980
7195,2102,1,1,11,73980
7196,2102,1,192,6,73980
7197,2102,1,43,8,73980
7198,2102,1,57,4,73980
7199,2102,1,27,4,73980
7200,2102,1,44,8,73980
7201,2102,1,129,10,73980
7202,2103,1,169,4,74100
7203,2104,1,164,2,74220
7204,2104,1,433,7,74220
7205,2104,1,9,4,74220
7206,2104,1,3,8,74220
7207,2105,1,185,10,74280
7208,2105,1,312,9,74280
7209,2106,1,96,9,74280
7210,2107,1,8,4,74340
7211,2108,1,454,8,74400
7212,2109,1,9,8,74460
7213,2109,1,100,2,74460
7214,2109,1,31,8,74460
7215,2109,1,42,6,74460
7216,2110,1,469,3,74520
7217,2111,1,12,3,74520
7218,2111,1,33,6,74520
7219,2111,1,249,6,74520
7220,2111,1,38,6,74520
7221,2111,1,40,11,74520
7222,2111,1,98,3,74520
7223,2111,1,3,7,74520
7224,2111,1,393,6,74520
7225,2111,1,2,4,74520
7226,2111,1,31,8,74520
7227,2111,1,180,8,74520
7228,2111,1,321,1,74520
7229,2112,1,2,7,74520
7230,2112,1,0,11,74520
7231,2112,1,6,6,74520
7232,2112,1,93,8,74520
7233,2113,1,127,10,74580
7234,2114,1,12,4,74580
7235,2115,1,411,6,74580
7236,2115,1,113,5,74580
7237,2116,1,108,9,74580
7238,2116,1,38,4,74580
7239,2117,1,10,4,74640
7240,2117,1,289,3,74640
7241,2118,1,98,12,74820
7242,2118,1,12,12,74820
7243,2118,1,2,8,74820
7244,2118,1,31,10,74820
7245,2118,1,29,8,74820
7246,2119,1,47,11,74820
7247,2119,1,3,1,74820
7248,2119,1,314,6,74820
7249,2120,1,211,10,74880
7250,2121,1,107,1,74940
7251,2122,1,9,4,74940
7252,2122,1,0,4,74940
7253,2122,1,72,8,74940
7254,2122,1,11,7,74940
7255,2123,1,43,4,75000
7256,2123,1,440,5,75000
7257,2123,1,12,5,75000
7258,2123,1,10,8,75000
7259,2123,1,31,9,75000
7260,2123,1,34,9,75000
7261,2124,1,120,1,75000
7262,2124,1,68,1,75000
7263,2125,1,115,5,75180
7264,2125,1,44,8,75180
7265,2125,1,146,10,75180
7266,2126,1,35,2,75240
7267,2127,1,4,8,75240
7268,2128,1,0,7,75240
7269,2129,1,395,9,75240
7270,2129,1,98,3,75240
7271,2129,1,6,8,75240
7272,2130,1,20,9,75240
7273,2131,1,0,4,75300
7274,2131,1,298,9,75300
7275,2132,1,42,4,75360
7276,2133,1,0,6,75360
7277,2134,1,37,9,75360
7278,2134,1,151,9,75360
7279,2134,1,101,8,75360
7280,2135,1,9,4,75480
7281,2135,1,52,5,75480
7282,2135,1,100,2,75480
7283,2135,1,3,12,75480
7284,2135,1,37,10,75480
7285,2136,1,432,9,75480
7286,2136,1,46,8,75480
7287,2136,1,284,3,75480
7288,2136,1,20,7,75480
7289,2137,1,372,4,75540
7290,2138,1,38,3,75600
7291,2138,1,86,6,75600
7292,2139,1,4,7,75600
7293,2139,1,181,2,75600
7294,2140,1,100,5,75600
7295,2140,1,86,10,75600
7296,2140,1,0,6,75600
7297,2140,1,4,8,75600
7298,2141,1,51,2,75660
7299,2142,1,7,8,75660
7300,2142,1,31,8,75660
7301,2142,1,2,2,75660
7302,2142,1,9,4,75660
7303,2142,1,3,3,75660
7304,2142,1,186,6,75660
7305,2143,1,30,6,75720
7306,2143,1,10,2,75720
7307,2144,1,120,2,75720
7308,2144,1,0,4,75720
7309,2144,1,9,6,75720
7310,2144,1,17,12,75720
7311,2144,1,8,6,75720
7312,2144,1,87,8,75720
7313,2144,1,20,6,75720
7314,2144,1,405,10,75720
7315,2144,1,42,6,75720
7316,2145,1,10,10,75720
7317,2145,1,84,5,75720
7318,2146,1,21,12,75840
7319,2146,1,27,6,75840
7320,2147,1,28,8,75900
7321,2147,1,146,8,75900
7322,2148,1,6,10,75900
7323,2149,1,15,6,75960
7324,2149,1,21,10,75960
7325,2149,1,0,9,75960
7326,2149,1,152,4,75960
7327,2149,1,279,6,75960
7328,2149,1,60,9,75960
7329,2149,1,157,6,75960
7330,2149,1,149,4,75960
7331,2150,1,316,5,75960
7332,2150,1,0,10,75960
7333,2151,1,156,6,75960
7334,2151,1,0,3,75960
7335,2151,1,102,2,75960
7336,2151,1,13,5,75960
7337,2151,1,128,8,75960
7338,2152,1,282,4,75960
7339,2152,1,42,8,75960
7340,2152,1,2,6,75960
7341,2153,1,100,10,76020
7342,2153,1,24,10,76020
7343,2153,1,50,11,76020
7344,2154,1,222,9,76020
7345,2155,1,168,8,76020
7346,2156,1,4,6,76080
7347,2157,1,145,8,76200
7348,2157,1,1,5,76200
7349,2158,1,17,3,76200
7350,2158,1,0,10,76200
7351,2159,1,281,12,76200
7352,2160,1,16,1,76260
7353,2160,1,13,9,76260
7354,2160,1,121,7,76260
7355,2160,1,159,7,76260
7356,2160,1,43,7,76260
7357,2160,1,1,12,76260
7358,2160,1,109,2,76260
7359,2160,1,53,12,76260
7360,2160,1,28,4,76260
7361,2160,1,64,6,76260
7362,2161,1,27,6,76260
7363,2162,1,56,12,76320
7364,2163,1,174,5,76320
7365,2163,1,303,6,76320
7366,2164,1,40,4,76380
7367,2164,1,36,4,76380
7368,2164,1,4,6,76380
7369,2164,1,1,7,76380
7370,2164,1,29,5,76380
7371,2164,1,2,8,76380
7372,2165,1,0,4,76380
7373,2165,1,8,8,76380
7374,2165,1,466,10,76380
7375,2166,1,118,11,76500
7376,2166,1,127,7,76500
7377,2166,1,94,8,76500
7378,2166,1,131,8,76500
7379,2166,1,2,11,76500
7380,2167,1,5,8,76560
7381,2168,1,1,4,76560
7382,2169,1,17,10,76620
7383,2169,1,135,6,76620
7384,2169,1,4,4,76620
7385,2169,1,32,4,76620
7386,2169,1,15,3,76620
7387,2169,1,31,9,76620
7388,2170,1,87,11,76680
7389,2170,1,1,2,76680
7390,2170,1,40,2,76680
7391,2170,1,54,10,76680
7392,2170,1,269,10,76680
7393,2171,1,172,8,76680
7394,2172,1,72,2,76680
7395,2173,1,9,8,76740
7396,2173,1,25,3,76740
7397,2174,1,35,8,76740
7398,2174,1,72,8,76740
7399,2174,1,29,4,76740
7400,2174,1,195,4,76740
7401,2175,1,0,8,76740
7402,2175,1,15,7,76740
7403,2175,1,35,4,76740
7404,2175,1,28,4,76740
7405,2175,1,42,10,76740
7406,2175,1,1,7,76740
7407,2176,1,144,2,76800
7408,2177,1,40,4,76800
7409,2177,1,124,6,76800
7410,2177,1,372,3,76800
7411,2177,1,9,7,76800
7412,2178,1,15,1,76860
7413,2178,1,11,4,76860
7414,2179,1,3,8,76860
7415,2179,1,7,1,76860
7416,2179,1,110,7,76860
7417,2179,1,157,10,76860
7418,2179,1,34,12,76860
7419,2179,1,8,6,76860
7420,2180,1,114,7,76860
7421,2180,1,58,5,76860
7422,2181,1,1,9,76920
7423,2181,1,33,8,76920
7424,2181,1,153,9,76920
7425,2182,1,13,2,77040
7426,2182,1,95,3,77040
7427,2182,1,124,2,77040
7428,2183,1,67,2,77100
7429,2183,1,70,10,77100
7430,2184,1,52,4,77100
7431,2184,1,326,7,77100
7432,2184,1,9,10,77100
7433,2184,1,4,12,77100
7434,2184,1,25,8,77100
7435,2184,1,110,4,77100
7436,2184,1,30,9,77100
7437,2184,1,183,6,77100
7438,2184,1,0,4,77100
7439,2184,1,89,6,77100
7440,2185,1,57,10,77100
7441,2185,1,18,8,77100
7442,2186,1,47,5,77160
7443,2186,1,24,7,77160
7444,2186,1,471,7,77160
7445,2186,1,50,12,77160
7446,2187,1,147,6,77220
7447,2187,1,15,8,77220
7448,2187,1,192,2,77220
7449,2188,1,9,8,77280
7450,2188,1,84,8,77280
7451,2188,1,106,9,77280
7452,2189,1,49,10,77340
7453,2189,1,166,1,77340
7454,2190,1,33,5,77340
7455,2191,1,16,4,77400
7456,2192,1,352,8,77400
7457,2193,1,169,4,77460
7458,2194,1,116,6,77520
7459,2194,1,376,6,77520
7460,2194,1,21,10,77520
7461,2195,1,166,8,77520
7462,2195,1,10,9,77520
7463,2196,1,48,4,77520
7464,2196,1,15,5,77520
7465,2196,1,9,4,77520
7466,2196,1,264,8,77520
7467,2196,1,43,3,77520
7468,2197,1,16,4,77640
7469,2198,1,102,10,77700
7470,2198,1,17,6,77700
7471,2199,1,35,8,77700
7472,2200,1,266,10,77760
7473,2200,1,354,8,77760
7474,2200,1,410,9,77760
7475,2200,1,56,6,77760
7476,2200,1,76,4,77760
7477,2200,1,37,11,77760
7478,2200,1,26,6,77760
7479,2200,1,4,8,77760
7480,2201,1,49,11,77760
7481,2201,1,2,4,77760
7482,2202,1,86,7,77820
7483,2202,1,105,4,77820
7484,2202,1,0,8,77820
7485,2202,1,2,7,77820
7486,2202,1,51,6,77820
7487,2202,1,162,6,77820
7488,2203,1,38,11,77940
7489,2204,1,486,12,78060
7490,2204,1,91,6,78060
7491,2204,1,180,8,78060
7492,2205,1,95,1,78120
7493,2205,1,19,9,78120
7494,2205,1,474,6,78120
7495,2205,1,40,6,78120
7496,2205,1,7,7,78120
7497,2206,1,49,4,78120
7498,2207,1,75,7,78120
7499,2208,1,38,5,78180
7500,2208,1,494,6,78180
7501,2208,1,17,12,78180
7502,2208,1,145,12,78180
7503,2208,1,24,6,78180
7504,2208,1,7,9,78180
7505,2208,1,32,8,78180
7506,2209,1,18,10,78180
7507,2209,1,48,10,78180
7508,2209,1,1,5,78180
7509,2209,1,16,6,78180
7510,2209,1,267,4,78180
7511,2210,1,372,7,78300
7512,2210,1,113,8,78300
7513,2210,1,173,6,78300
7514,2210,1,21,8,78300
7515,2211,1,0,6,78300
7516,2211,1,70,5,78300
7517,2211,1,65,5,78300
7518,2211,1,47,6,78300
7519,2211,1,29,6,78300
7520,2211,1,64,5,78300
7521,2211,1,8,7,78300
7522,2211,1,119,6,78300
7523,2211,1,114,5,78300
7524,2211,1,35,4,78300
7525,2211,1,7,6,78300
7526,2212,1,166,6,78300
7527,2212,1,8,4,78300
7528,2213,1,171,6,78300
7529,2213,1,269,8,78300
7530,2213,1,133,4,78300
7531,2213,1,4,10,78300
7532,2214,1,100,10,78300
7533,2215,1,4,4,78300
7534,2215,1,108,9,78300
7535,2215,1,105,5,78300
7536,2215,1,30,4,78300
7537,2215,1,35,7,78300
7538,2215,1,135,2,78300
7539,2216,1,289,9,78360
7540,2216,1,35,8,78360
7541,2216,1,12,8,78360
7542,2216,1,106,5,78360
7543,2217,1,39,7,78360
7544,2217,1,3,6,78360
7545,2217,1,21,6,78360
7546,2217,1,34,8,78360
7547,2217,1,27,5,78360
7548,2218,1,90,2,78420
7549,2218,1,63,8,78420
7550,2218,1,170,6,78420
7551,2219,1,76,8,78420
7552,2219,1,72,10,78420
7553,2219,1,55,6,78420
7554,2220,1,45,7,78420
7555,2221,1,43,3,78480
7556,2221,1,419,4,78480
7557,2222,1,22,9,78480
7558,2223,1,2,4,78480
7559,2223,1,262,10,78480
7560,2223,1,34,4,78480
7561,2223,1,154,11,78480
7562,2224,1,2,9,78480
7563,2224,1,0,12,78480
7564,2224,1,80,5,78480
7565,2224,1,22,2,78480
7566,2224,1,38,10,78480
7567,2224,1,25,2,78480
7568,2224,1,48,5,78480
7569,2224,1,169,2,78480
7570,2225,1,336,2,78480
7571,2226,1,67,8,78480
7572,2226,1,16,8,78480
7573,2226,1,10,5,78480
7574,2226,1,107,8,78480
7575,2226,1,13,10,78480
7576,2226,1,11,10,78480
7577,2227,1,47,6,78540
7578,2227,1,119,4,78540
7579,2227,1,44,2,78540
7580,2227,1,381,11,78540
7581,2227,1,72,7,78540
7582,2228,1,46,1,78600
7583,2229,1,26,12,78600
7584,2229,1,121,8,78600
7585,2230,1,285,12,78600
7586,2230,1,81,4,78600
7587,2231,1,28,10,78660
7588,2231,1,48,6,78660
7589,2232,1,7,5,78660
7590,2233,1,6,6,78780
7591,2234,1,138,7,78780
7592,2234,1,103,4,78780
7593,2234,1,0,5,78780
7594,2234,1,93,2,78780
7595,2235,1,9,10,78780
7596,2235,1,98,8,78780
7597,2235,1,170,4,78780
7598,2236,1,35,7,78960
7599,2236,1,41,7,78960
7600,2236,1,49,6,78960
7601,2236,1,6,5,78960
7602,2236,1,14,4,78960
7603,2236,1,19,6,78960
7604,2236,1,7,4,78960
7605,2237,1,6,6,79020
7606,2237,1,2,1,79020
7607,2238,1,184,12,79020
7608,2238,1,52,8,79020
7609,2238,1,146,6,79020
7610,2238,1,30,4,79020
7611,2238,1,3,7,79020
7612,2238,1,105,10,79020
7613,2238,1,288,3,79020
7614,2238,1,21,10,79020
7615,2238,1,140,4,79020
7616,2238,1,167,3,79020
7617,2238,1,23,6,79020
7618,2238,1,40,10,79020
7619,2238,1,44,10,79020
7620,2239,1,36,2,79140
7621,2239,1,42,5,79140
7622,2239,1,331,2,79140
7623,2240,1,5,8,79140
7624,2240,1,3,4,79140
7625,2240,1,10,6,79140
7626,2240,1,20,6,79140
7627,2241,1,27,7,79320
7628,2241,1,23,5,79320
7629,2241,1,125,4,79320
7630,2242,1,8,6,79320
7631,2242,1,42,7,79320
7632,2242,1,0,7,79320
7633,2243,1,50,8,79320
7634,2243,1,16,10,79320
7635,2243,1,160,4,79320
7636,2244,1,9,11,79380
7637,2244,1,22,8,79380
7638,2245,1,28,2,79440
7639,2245,1,1,6,79440
7640,2245,1,7,6,79440
7641,2245,1,372,5,79440
7642,2245,1,5,6,79440
7643,2246,1,33,11,79500
7644,2247,1,178,6,79560
7645,2247,1,27,8,79560
7646,2247,1,13,9,79560
7647,2247,1,71,2,79560
7648,2247,1,169,3,79560
7649,2247,1,2,11,79560
7650,2247,1,12,4,79560
7651,2247,1,166,8,79560
7652,2247,1,36,3,79560
7653,2247,1,177,4,79560
7654,2247,1,8,6,79560
7655,2247,1,90,5,79560
7656,2248,1,5,9,79620
7657,2248,1,33,5,79620
7658,2248,1,13,7,79620
7659,2248,1,105,4,79620
7660,2249,1,86,8,79620
7661,2249,1,5,6,79620
7662,2249,1,4,2,79620
7663,2250,1,8,6,79620
7664,2251,1,1,8,79680
7665,2251,1,14,10,79680
7666,2251,1,6,10,79680
7667,2251,1,5,8,79680
7668,2252,1,189,2,79740
7669,2252,1,368,7,79740
7670,2253,1,2,10,79800
7671,2253,1,11,8,79800
7672,2254,1,7,1,79920
7673,2254,1,0,4,79920
7674,2254,1,9,9,79920
7675,2254,1,28,4,79920
7676,2254,1,11,6,79920
7677,2254,1,149,2,79920
7678,2255,1,195,8,79920
7679,2255,1,21,6,79920
7680,2255,1,19,8,79920
7681,2255,1,27,2,79920
7682,2256,1,71,2,79920
7683,2256,1,454,5,79920
7684,2256,1,5,3,79920
7685,2257,1,0,6,79920
7686,2257,1,109,2,79920
7687,2258,1,104,10,79920
7688,2258,1,64,5,79920
7689,2259,1,140,10,79980
7690,2259,1,211,9,79980
7691,2259,1,202,9,79980
7692,2259,1,2,10,79980
7693,2259,1,17,6,79980
7694,2259,1,13,8,79980
7695,2259,1,137,6,79980
7696,2259,1,3,6,79980
7697,2259,1,107,7,79980
7698,2260,1,165,6,79980
7699,2260,1,38,8,79980
7700,2261,1,26,8,79980
7701,2261,1,54,6,79980
7702,2262,1,364,4,80040
7703,2262,1,4,6,80040
7704,2262,1,30,10,80040
7705,2262,1,29,2,80040
7706,2262,1,48,10,80040
7707,2262,1,5,7,80040
7708,2263,1,15,6,80100
7709,2263,1,38,6,80100
7710,2263,1,351,10,80100
7711,2264,1,32,6,80160
7712,2264,1,13,3,80160
7713,2264,1,23,3,80160
7714,2264,1,22,6,80160
7715,2264,1,407,7,80160
7716,2264,1,43,6,80160
7717,2264,1,199,2,80160
7718,2264,1,37,6,80160
7719,2264,1,44,6,80160
7720,2264,1,162,8,80160
7721,2264,1,10,6,80160
7722,2265,1,2,12,80220
7723,2265,1,455,4,80220
7724,2265,1,9,6,80220
7725,2266,1,46,7,80280
7726,2266,1,393,2,80280
7727,2266,1,45,10,80280
7728,2266,1,265,6,80280
7729,2266,1,11,2,80280
7730,2266,1,17,6,80280
7731,2266,1,78,4,80280
7732,2266,1,18,6,80280
7733,2266,1,179,2,80280
7734,2267,1,35,9,80340
7735,2268,1,14,4,80340
7736,2268,1,53,4,80340
7737,2268,1,24,11,80340
7738,2269,1,33,2,80340
7739,2269,1,173,6,80340
7740,2269,1,79,9,80340
7741,2270,1,1,10,80340
7742,2270,1,118,3,80340
7743,2270,1,30,8,80340
7744,2270,1,2,8,80340
7745,2270,1,375,7,80340
7746,2270,1,23,10,80340
7747,2270,1,175,4,80340
7748,2271,1,94,9,80400
7749,2271,1,37,6,80400
7750,2271,1,47,8,80400
7751,2271,1,10,9,80400
7752,2271,1,203,2,80400
7753,2271,1,127,6,80400
7754,2272,1,95,8,80520
7755,2273,1,0,6,80520
7756,2273,1,85,8,80520
7757,2274,1,19,8,80580
7758,2274,1,16,4,80580
7759,2274,1,45,6,80580
7760,2275,1,152,5,80580
7761,2276,1,22,7,80640
7762,2277,1,8,1,80640
7763,2277,1,107,11,80640
7764,2278,1,259,5,80700
7765,2279,1,65,10,80700
7766,2280,1,16,7,80700
7767,2280,1,99,1,80700
7768,2281,1,7,10,80700
7769,2282,1,1,4,80760
7770,2283,1,0,9,80760
7771,2283,1,490,2,80760
7772,2283,1,13,1,80760
7773,2283,1,16,2,80760
7774,2283,1,169,4,80760
7775,2283,1,29,8,80760
7776,2283,1,15,4,80760
7777,2283,1,5,8,80760
7778,2284,1,107,8,81000
7779,2284,1,153,10,81000
7780,2285,1,33,8,81000
7781,2285,1,3,7,81000
7782,2286,1,28,7,81000
7783,2287,1,111,8,81000
7784,2287,1,9,8,81000
7785,2287,1,23,8,81000
7786,2288,1,0,8,81000
7787,2288,1,119,9,81000
7788,2288,1,22,6,81000
7789,2288,1,3,10,81000
7790,2288,1,61,11,81000
7791,2288,1,7,6,81000
7792,2289,1,19,3,81000
7793,2290,1,13,4,81060
7794,2290,1,0,9,81060
7795,2290,1,440,9,81060
7796,2290,1,36,3,81060
7797,2290,1,39,4,81060
7798,2290,1,11,12,81060
7799,2290,1,38,12,81060
7800,2291,1,0,1,81120
7801,2291,1,153,3,81120
7802,2291,1,15,8,81120
7803,2291,1,384,9,81120
7804,2291,1,90,9,81120
7805,2292,1,97,6,81180
7806,2292,1,95,9,81180
7807,2293,1,105,12,81240
7808,2294,1,7,6,81240
7809,2295,1,71,8,81420
7810,2296,1,31,4,81420
7811,2296,1,314,4,81420
7812,2297,1,14,2,81420
7813,2297,1,122,8,81420
7814,2297,1,22,10,81420
7815,2298,1,28,12,81420
7816,2298,1,41,6,81420
7817,2299,1,131,8,81540
7818,2299,1,13,9,81540
7819,2300,1,45,6,81540
7820,2300,1,179,8,81540
7821,2301,1,11,4,81660
7822,2301,1,0,7,81660
7823,2301,1,25,7,81660
7824,2301,1,6,6,81660
7825,2301,1,5,6,81660
7826,2301,1,97,8,81660
7827,2301,1,365,8,81660
7828,2302,1,45,6,81720
7829,2302,1,191,12,81720
7830,2302,1,149,4,81720
7831,2303,1,53,4,81720
7832,2304,1,75,10,81720
7833,2305,1,14,8,81720
7834,2305,1,19,2,81720
7835,2305,1,1,7,81720
7836,2305,1,43,4,81720
7837,2305,1,7,9,81720
7838,2306,1,183,5,81780
7839,2307,1,13,6,81780
7840,2307,1,2,6,81780
7841,2308,1,31,2,81840
7842,2308,1,2,10,81840
7843,2308,1,5,6,81840
7844,2308,1,188,3,81840
7845,2308,1,0,4,81840
7846,2308,1,3,6,81840
7847,2308,1,15,6,81840
7848,2308,1,59,10,81840
7849,2308,1,169,9,81840
7850,2308,1,161,7,81840
7851,2309,1,5,3,81840
7852,2309,1,2,6,81840
7853,2310,1,128,8,81900
7854,2311,1,478,4,81900
7855,2312,1,83,8,81900
7856,2312,1,28,10,81900
7857,2313,1,13,12,81960
7858,2314,1,128,7,81960
7859,2314,1,7,6,81960
7860,2314,1,450,11,81960
7861,2314,1,33,9,81960
7862,2314,1,139,9,81960
7863,2315,1,441,10,82020
7864,2315,1,11,8,82020
7865,2315,1,97,10,82020
7866,2315,1,164,6,82020
7867,2316,1,2,6,82080
7868,2317,1,182,8,82080
7869,2317,1,1,10,82080
7870,2317,1,167,10,82080
7871,2317,1,276,2,82080
7872,2318,1,70,10,82080
7873,2319,1,13,10,82140
7874,2320,1,23,8,82140
7875,2321,1,34,7,82140
7876,2321,1,21,8,82140
7877,2321,1,18,10,82140
7878,2321,1,8,11,82140
7879,2321,1,5,2,82140
7880,2321,1,36,8,82140
7881,2321,1,0,7,82140
7882,2321,1,44,6,82140
7883,2322,1,1,6,82140
7884,2322,1,17,6,82140
7885,2322,1,7,12,82140
7886,2322,1,4,5,82140
7887,2322,1,10,2,82140
7888,2322,1,51,2,82140
7889,2322,1,2,6,82140
7890,2322,1,45,6,82140
7891,2322,1,145,4,82140
7892,2323,1,186,10,82140
7893,2323,1,41,8,82140
7894,2323,1,18,3,82140
7895,2323,1,131,3,82140
7896,2323,1,48,8,82140
7897,2323,1,17,11,82140
7898,2323,1,0,4,82140
7899,2323,1,325,5,82140
7900,2323,1,190,8,82140
7901,2324,1,92,1,82140
7902,2325,1,7,9,82140
7903,2325,1,25,6,82140
7904,2326,1,17,4,82140
7905,2327,1,6,5,82140
7906,2328,1,209,7,82140
7907,2328,1,40,7,82140
7908,2329,1,51,6,82260
7909,2329,1,265,8,82260
7910,2329,1,21,12,82260
7911,2329,1,184,2,82260
7912,2330,1,15,5,82260
7913,2330,1,475,8,82260
7914,2330,1,125,6,82260
7915,2330,1,21,5,82260
7916,2330,1,131,6,82260
7917,2330,1,86,5,82260
7918,2331,1,1,1,82260
7919,2331,1,4,11,82260
7920,2331,1,166,5,82260
7921,2331,1,49,3,82260
7922,2331,1,10,5,82260
7923,2331,1,167,3,82260
7924,2331,1,470,7,82260
7925,2331,1,193,8,82260
7926,2332,1,110,4,82320
7927,2332,1,132,4,82320
7928,2332,1,22,3,82320
7929,2332,1,410,4,82320
7930,2333,1,111,6,82320
7931,2333,1,99,2,82320
7932,2333,1,30,6,82320
7933,2333,1,0,11,82320
7934,2333,1,5,8,82320
7935,2333,1,18,11,82320
7936,2334,1,94,6,82320
7937,2335,1,5,5,82320
7938,2335,1,137,5,82320
7939,2335,1,108,10,82320
7940,2335,1,43,6,82320
7941,2335,1,30,7,82320
7942,2335,1,47,2,82320
7943,2335,1,2,7,82320
7944,2335,1,34,7,82320
7945,2335,1,174,3,82320
7946,2335,1,1,10,82320
7947,2336,1,16,7,82380
7948,2336,1,365,8,82380
7949,2336,1,177,6,82380
7950,2336,1,23,4,82380
7951,2337,1,288,4,82380
7952,2337,1,362,6,82380
7953,2338,1,130,4,82440
7954,2338,1,15,7,82440
7955,2338,1,16,9,82440
7956,2338,1,378,6,82440
7957,2339,1,128,8,82500
7958,2339,1,32,7,82500
7959,2339,1,175,6,82500
7960,2340,1,35,6,82500
7961,2341,1,13,8,82620
7962,2341,1,461,6,82620
7963,2341,1,3,6,82620
7964,2341,1,2,7,82620
7965,2342,1,64,7,82620
7966,2343,1,128,3,82680
7967,2343,1,40,11,82680
7968,2344,1,16,9,82740
7969,2344,1,19,2,82740
7970,2345,1,341,1,82800
7971,2346,1,81,9,82800
7972,2347,1,43,8,82800
7973,2347,1,14,2,82800
7974,2348,1,73,5,82860
7975,2349,1,72,2,82920
7976,2350,1,65,4,82980
7977,2351,1,10,6,83040
7978,2351,1,41,9,83040
7979,2351,1,89,8,83040
