sequence_id,order_id,order_type,item_id,item_quantity,order_arrival,assigned_station,assigned_pod,status
7611,2238,1,21,10,79020,,,-3
7612,2238,1,140,4,79020,,,-3
7613,2238,1,167,3,79020,,,-3
7614,2238,1,23,6,79020,,,-3
7615,2238,1,40,10,79020,,,-3
7616,2238,1,44,10,79020,,,-3
7617,2239,1,36,2,79140,,,-3
7618,2239,1,42,5,79140,,,-3
7619,2239,1,331,2,79140,,,-3
7620,2240,1,5,8,79140,,,-3
7621,2240,1,3,4,79140,,,-3
7622,2240,1,10,6,79140,,,-3
7623,2240,1,20,6,79140,,,-3
7624,2241,1,27,7,79320,,,-3
7625,2241,1,23,5,79320,,,-3
7626,2241,1,125,4,79320,,,-3
7627,2242,1,8,6,79320,,,-3
7628,2242,1,42,7,79320,,,-3
7629,2242,1,0,7,79320,,,-3
7630,2243,1,50,8,79320,,,-3
7631,2243,1,16,10,79320,,,-3
7632,2243,1,160,4,79320,,,-3
7633,2244,1,9,11,79380,,,-3
7634,2244,1,22,8,79380,,,-3
7635,2245,1,28,2,79440,,,-3
7636,2245,1,1,6,79440,,,-3
7637,2245,1,7,6,79440,,,-3
7638,2245,1,372,5,79440,,,-3
7639,2245,1,5,6,79440,,,-3
7640,2246,1,33,11,79500,,,-3
7641,2247,1,178,6,79560,,,-3
7642,2247,1,27,8,79560,,,-3
7643,2247,1,13,9,79560,,,-3
7644,2247,1,71,2,79560,,,-3
7645,2247,1,169,3,79560,,,-3
7646,2247,1,2,11,79560,,,-3
7647,2247,1,12,4,79560,,,-3
7648,2247,1,166,8,79560,,,-3
7649,2247,1,36,3,79560,,,-3
7650,2247,1,177,4,79560,,,-3
7651,2247,1,8,6,79560,,,-3
7652,2247,1,90,5,79560,,,-3
7653,2248,1,5,9,79620,,,-3
7654,2248,1,33,5,79620,,,-3
7655,2248,1,13,7,79620,,,-3
7656,2248,1,105,4,79620,,,-3
7657,2249,1,86,8,79620,,,-3
7658,2249,1,5,6,79620,,,-3
7659,2249,1,4,2,79620,,,-3
7660,2250,1,8,6,79620,,,-3
7661,2251,1,1,8,79680,,,-3
7662,2251,1,14,10,79680,,,-3
7663,2251,1,6,10,79680,,,-3
7664,2251,1,5,8,79680,,,-3
7665,2252,1,189,2,79740,,,-3
7666,2252,1,368,7,79740,,,-3
7667,2253,1,2,10,79800,,,-3
7668,2253,1,11,8,79800,,,-3
7669,2254,1,7,1,79920,,,-3
7670,2254,1,0,4,79920,,,-3
7671,2254,1,9,9,79920,,,-3
7672,2254,1,28,4,79920,,,-3
7673,2254,1,11,6,79920,,,-3
7674,2254,1,149,2,79920,,,-3
7675,2255,1,195,8,79920,,,-3
7676,2255,1,21,6,79920,,,-3
7677,2255,1,19,8,79920,,,-3
7678,2255,1,27,2,79920,,,-3
7679,2256,1,71,2,79920,,,-3
7680,2256,1,454,5,79920,,,-3
7681,2256,1,5,3,79920,,,-3
7682,2257,1,0,6,79920,,,-3
7683,2257,1,109,2,79920,,,-3
7684,2258,1,104,10,79920,,,-3
7685,2258,1,64,5,79920,,,-3
7686,2259,1,140,10,79980,,,-3
7687,2259,1,211,9,79980,,,-3
7688,2259,1,202,9,79980,,,-3
7689,2259,1,2,10,79980,,,-3
7690,2259,1,17,6,79980,,,-3
7691,2259,1,13,8,79980,,,-3
7692,2259,1,137,6,79980,,,-3
7693,2259,1,3,6,79980,,,-3
7694,2259,1,107,7,79980,,,-3
7695,2260,1,165,6,79980,,,-3
7696,2260,1,38,8,79980,,,-3
7697,2261,1,26,8,79980,,,-3
7698,2261,1,54,6,79980,,,-3
7699,2262,1,364,4,80040,,,-3
7700,2262,1,4,6,80040,,,-3
7701,2262,1,30,10,80040,,,-3
7702,2262,1,29,2,80040,,,-3
7703,2262,1,48,10,80040,,,-3
7704,2262,1,5,7,80040,,,-3
7705,2263,1,15,6,80100,,,-3
7706,2263,1,38,6,80100,,,-3
7707,2263,1,351,10,80100,,,-3
7708,2264,1,32,6,80160,,,-3
7709,2264,1,13,3,80160,,,-3
7710,2264,1,23,3,80160,,,-3
7711,2264,1,22,6,80160,,,-3
7712,2264,1,407,7,80160,,,-3
7713,2264,1,43,6,80160,,,-3
7714,2264,1,199,2,80160,,,-3
7715,2264,1,37,6,80160,,,-3
7716,2264,1,44,6,80160,,,-3
7717,2264,1,162,8,80160,,,-3
7718,2264,1,10,6,80160,,,-3
7719,2265,1,2,12,80220,,,-3
7720,2265,1,455,4,80220,,,-3
7721,2265,1,9,6,80220,,,-3
7722,2266,1,46,7,80280,,,-3
7723,2266,1,393,2,80280,,,-3
7724,2266,1,45,10,80280,,,-3
7725,2266,1,265,6,80280,,,-3
7726,2266,1,11,2,80280,,,-3
7727,2266,1,17,6,80280,,,-3
7728,2266,1,78,4,80280,,,-3
7729,2266,1,18,6,80280,,,-3
7730,2266,1,179,2,80280,,,-3
7731,2267,1,35,9,80340,,,-3
7732,2268,1,14,4,80340,,,-3
7733,2268,1,53,4,80340,,,-3
7734,2268,1,24,11,80340,,,-3
7735,2269,1,33,2,80340,,,-3
7736,2269,1,173,6,80340,,,-3
7737,2269,1,79,9,80340,,,-3
7738,2270,1,1,10,80340,,,-3
7739,2270,1,118,3,80340,,,-3
7740,2270,1,30,8,80340,,,-3
7741,2270,1,2,8,80340,,,-3
7742,2270,1,375,7,80340,,,-3
7743,2270,1,23,10,80340,,,-3
7744,2270,1,175,4,80340,,,-3
7745,2271,1,94,9,80400,,,-3
7746,2271,1,37,6,80400,,,-3
7747,2271,1,47,8,80400,,,-3
7748,2271,1,10,9,80400,,,-3
7749,2271,1,203,2,80400,,,-3
7750,2271,1,127,6,80400,,,-3
7751,2272,1,95,8,80520,,,-3
7752,2273,1,0,6,80520,,,-3
7753,2273,1,85,8,80520,,,-3
7754,2274,1,19,8,80580,,,-3
7755,2274,1,16,4,80580,,,-3
7756,2274,1,45,6,80580,,,-3
7757,2275,1,152,5,80580,,,-3
7758,2276,1,22,7,80640,,,-3
7759,2277,1,8,1,80640,,,-3
7760,2277,1,107,11,80640,,,-3
7761,2278,1,259,5,80700,,,-3
7762,2279,1,65,10,80700,,,-3
7763,2280,1,16,7,80700,,,-3
7764,2280,1,99,1,80700,,,-3
7765,2281,1,7,10,80700,,,-3
7766,2282,1,1,4,80760,,,-3
7767,2283,1,0,9,80760,,,-3
7768,2283,1,490,2,80760,,,-3
7769,2283,1,13,1,80760,,,-3
7770,2283,1,16,2,80760,,,-3
7771,2283,1,169,4,80760,,,-3
7772,2283,1,29,8,80760,,,-3
7773,2283,1,15,4,80760,,,-3
7774,2283,1,5,8,80760,,,-3
7775,2284,1,107,8,81000,,,-3
7776,2284,1,153,10,81000,,,-3
7777,2285,1,33,8,81000,,,-3
7778,2285,1,3,7,81000,,,-3
7779,2286,1,28,7,81000,,,-3
7780,2287,1,111,8,81000,,,-3
7781,2287,1,9,8,81000,,,-3
7782,2287,1,23,8,81000,,,-3
7783,2288,1,0,8,81000,,,-3
7784,2288,1,119,9,81000,,,-3
7785,2288,1,22,6,81000,,,-3
7786,2288,1,3,10,81000,,,-3
7787,2288,1,61,11,81000,,,-3
7788,2288,1,7,6,81000,,,-3
7789,2289,1,19,3,81000,,,-3
7790,2290,1,13,4,81060,,,-3
7791,2290,1,0,9,81060,,,-3
7792,2290,1,440,9,81060,,,-3
7793,2290,1,36,3,81060,,,-3
7794,2290,1,39,4,81060,,,-3
7795,2290,1,11,12,81060,,,-3
7796,2290,1,38,12,81060,,,-3
7797,2291,1,0,1,81120,,,-3
7798,2291,1,153,3,81120,,,-3
7799,2291,1,15,8,81120,,,-3
7800,2291,1,384,9,81120,,,-3
7801,2291,1,90,9,81120,,,-3
7802,2292,1,97,6,81180,,,-3
7803,2292,1,95,9,81180,,,-3
7804,2293,1,105,12,81240,,,-3
7805,2294,1,7,6,81240,,,-3
7806,2295,1,71,8,81420,,,-3
7807,2296,1,31,4,81420,,,-3
7808,2296,1,314,4,81420,,,-3
7809,2297,1,14,2,81420,,,-3
7810,2297,1,122,8,81420,,,-3
7811,2297,1,22,10,81420,,,-3
7812,2298,1,28,12,81420,,,-3
7813,2298,1,41,6,81420,,,-3
7814,2299,1,131,8,81540,,,-3
7815,2299,1,13,9,81540,,,-3
7816,2300,1,45,6,81540,,,-3
7817,2300,1,179,8,81540,,,-3
7818,2301,1,11,4,81660,,,-3
7819,2301,1,0,7,81660,,,-3
7820,2301,1,25,7,81660,,,-3
7821,2301,1,6,6,81660,,,-3
7822,2301,1,5,6,81660,,,-3
7823,2301,1,97,8,81660,,,-3
7824,2301,1,365,8,81660,,,-3
7825,2302,1,45,6,81720,,,-3
7826,2302,1,191,12,81720,,,-3
7827,2302,1,149,4,81720,,,-3
7828,2303,1,53,4,81720,,,-3
7829,2304,1,75,10,81720,,,-3
7830,2305,1,14,8,81720,,,-3
7831,2305,1,19,2,81720,,,-3
7832,2305,1,1,7,81720,,,-3
7833,2305,1,43,4,81720,,,-3
7834,2305,1,7,9,81720,,,-3
7835,2306,1,183,5,81780,,,-3
7836,2307,1,13,6,81780,,,-3
7837,2307,1,2,6,81780,,,-3
7838,2308,1,31,2,81840,,,-3
7839,2308,1,2,10,81840,,,-3
7840,2308,1,5,6,81840,,,-3
7841,2308,1,188,3,81840,,,-3
7842,2308,1,0,4,81840,,,-3
7843,2308,1,3,6,81840,,,-3
7844,2308,1,15,6,81840,,,-3
7845,2308,1,59,10,81840,,,-3
7846,2308,1,169,9,81840,,,-3
7847,2308,1,161,7,81840,,,-3
7848,2309,1,5,3,81840,,,-3
7849,2309,1,2,6,81840,,,-3
7850,2310,1,128,8,81900,,,-3
7851,2311,1,478,4,81900,,,-3
7852,2312,1,83,8,81900,,,-3
7853,2312,1,28,10,81900,,,-3
7854,2313,1,13,12,81960,,,-3
7855,2314,1,128,7,81960,,,-3
7856,2314,1,7,6,81960,,,-3
7857,2314,1,450,11,81960,,,-3
7858,2314,1,33,9,81960,,,-3
7859,2314,1,139,9,81960,,,-3
7860,2315,1,441,10,82020,,,-3
7861,2315,1,11,8,82020,,,-3
7862,2315,1,97,10,82020,,,-3
7863,2315,1,164,6,82020,,,-3
7864,2316,1,2,6,82080,,,-3
7865,2317,1,182,8,82080,,,-3
7866,2317,1,1,10,82080,,,-3
7867,2317,1,167,10,82080,,,-3
7868,2317,1,276,2,82080,,,-3
7869,2318,1,70,10,82080,,,-3
7870,2319,1,13,10,82140,,,-3
7871,2320,1,23,8,82140,,,-3
7872,2321,1,34,7,82140,,,-3
7873,2321,1,21,8,82140,,,-3
7874,2321,1,18,10,82140,,,-3
7875,2321,1,8,11,82140,,,-3
7876,2321,1,5,2,82140,,,-3
7877,2321,1,36,8,82140,,,-3
7878,2321,1,0,7,82140,,,-3
7879,2321,1,44,6,82140,,,-3
7880,2322,1,1,6,82140,,,-3
7881,2322,1,17,6,82140,,,-3
7882,2322,1,7,12,82140,,,-3
7883,2322,1,4,5,82140,,,-3
7884,2322,1,10,2,82140,,,-3
7885,2322,1,51,2,82140,,,-3
7886,2322,1,2,6,82140,,,-3
7887,2322,1,45,6,82140,,,-3
7888,2322,1,145,4,82140,,,-3
7889,2323,1,186,10,82140,,,-3
7890,2323,1,41,8,82140,,,-3
7891,2323,1,18,3,82140,,,-3
7892,2323,1,131,3,82140,,,-3
7893,2323,1,48,8,82140,,,-3
7894,2323,1,17,11,82140,,,-3
7895,2323,1,0,4,82140,,,-3
7896,2323,1,325,5,82140,,,-3
7897,2323,1,190,8,82140,,,-3
7898,2324,1,92,1,82140,,,-3
7899,2325,1,7,9,82140,,,-3
7900,2325,1,25,6,82140,,,-3
7901,2326,1,17,4,82140,,,-3
7902,2327,1,6,5,82140,,,-3
7903,2328,1,209,7,82140,,,-3
7904,2328,1,40,7,82140,,,-3
7905,2329,1,51,6,82260,,,-3
7906,2329,1,265,8,82260,,,-3
7907,2329,1,21,12,82260,,,-3
7908,2329,1,184,2,82260,,,-3
7909,2330,1,15,5,82260,,,-3
7910,2330,1,475,8,82260,,,-3
7911,2330,1,125,6,82260,,,-3
7912,2330,1,21,5,82260,,,-3
7913,2330,1,131,6,82260,,,-3
7914,2330,1,86,5,82260,,,-3
7915,2331,1,1,1,82260,,,-3
7916,2331,1,4,11,82260,,,-3
7917,2331,1,166,5,82260,,,-3
7918,2331,1,49,3,82260,,,-3
7919,2331,1,10,5,82260,,,-3
7920,2331,1,167,3,82260,,,-3
7921,2331,1,470,7,82260,,,-3
7922,2331,1,193,8,82260,,,-3
7923,2332,1,110,4,82320,,,-3
7924,2332,1,132,4,82320,,,-3
7925,2332,1,22,3,82320,,,-3
7926,2332,1,410,4,82320,,,-3
7927,2333,1,111,6,82320,,,-3
7928,2333,1,99,2,82320,,,-3
7929,2333,1,30,6,82320,,,-3
7930,2333,1,0,11,82320,,,-3
7931,2333,1,5,8,82320,,,-3
7932,2333,1,18,11,82320,,,-3
7933,2334,1,94,6,82320,,,-3
7934,2335,1,5,5,82320,,,-3
7935,2335,1,137,5,82320,,,-3
7936,2335,1,108,10,82320,,,-3
7937,2335,1,43,6,82320,,,-3
7938,2335,1,30,7,82320,,,-3
7939,2335,1,47,2,82320,,,-3
7940,2335,1,2,7,82320,,,-3
7941,2335,1,34,7,82320,,,-3
7942,2335,1,174,3,82320,,,-3
7943,2335,1,1,10,82320,,,-3
7944,2336,1,16,7,82380,,,-3
7945,2336,1,365,8,82380,,,-3
7946,2336,1,177,6,82380,,,-3
7947,2336,1,23,4,82380,,,-3
7948,2337,1,288,4,82380,,,-3
7949,2337,1,362,6,82380,,,-3
7950,2338,1,130,4,82440,,,-3
7951,2338,1,15,7,82440,,,-3
7952,2338,1,16,9,82440,,,-3
7953,2338,1,378,6,82440,,,-3
7954,2339,1,128,8,82500,,,-3
7955,2339,1,32,7,82500,,,-3
7956,2339,1,175,6,82500,,,-3
7957,2340,1,35,6,82500,,,-3
7958,2341,1,13,8,82620,,,-3
7959,2341,1,461,6,82620,,,-3
7960,2341,1,3,6,82620,,,-3
7961,2341,1,2,7,82620,,,-3
7962,2342,1,64,7,82620,,,-3
7963,2343,1,128,3,82680,,,-3
7964,2343,1,40,11,82680,,,-3
7965,2344,1,16,9,82740,,,-3
7966,2344,1,19,2,82740,,,-3
7967,2345,1,341,1,82800,,,-3
7968,2346,1,81,9,82800,,,-3
7969,2347,1,43,8,82800,,,-3
7970,2347,1,14,2,82800,,,-3
7971,2348,1,73,5,82860,,,-3
7972,2349,1,72,2,82920,,,-3
7973,2350,1,65,4,82980,,,-3
7974,2351,1,10,6,83040,,,-3
7975,2351,1,41,9,83040,,,-3
7976,2351,1,89,8,83040,,,-3
7977,2352,1,95,2,83100,,,-3
7978,2352,1,55,1,83100,,,-3
7979,2353,1,296,10,83100,,,-3
7980,2354,1,2,9,83160,,,-3
7981,2354,1,161,11,83160,,,-3
7982,2354,1,46,9,83160,,,-3
7983,2355,1,170,6,83160,,,-3
7984,2355,1,24,7,83160,,,-3
7985,2356,1,24,6,83220,,,-3
7986,2356,1,2,9,83220,,,-3
7987,2356,1,52,8,83220,,,-3
7988,2356,1,1,10,83220,,,-3
7989,2357,1,141,10,83280,,,-3
7990,2357,1,180,6,83280,,,-3
7991,2357,1,49,9,83280,,,-3
7992,2357,1,324,3,83280,,,-3
7993,2357,1,368,2,83280,,,-3
7994,2358,1,35,10,83340,,,-3
7995,2358,1,2,1,83340,,,-3
7996,2358,1,152,9,83340,,,-3
7997,2358,1,20,8,83340,,,-3
7998,2359,1,2,6,83400,,,-3
7999,2359,1,5,2,83400,,,-3
8000,2359,1,42,9,83400,,,-3
8001,2359,1,30,11,83400,,,-3
8002,2359,1,4,8,83400,,,-3
8003,2359,1,3,6,83400,,,-3
8004,2360,1,81,8,83400,,,-3
8005,2360,1,15,8,83400,,,-3
8006,2360,1,126,4,83400,,,-3
8007,2360,1,19,5,83400,,,-3
8008,2361,1,7,5,83400,,,-3
8009,2362,1,16,11,83460,,,-3
8010,2362,1,21,11,83460,,,-3
8011,2363,1,97,5,83520,,,-3
8012,2364,1,361,1,83580,,,-3
8013,2364,1,3,6,83580,,,-3
8014,2364,1,5,4,83580,,,-3
8015,2364,1,129,4,83580,,,-3
8016,2364,1,58,10,83580,,,-3
8017,2364,1,37,7,83580,,,-3
8018,2364,1,28,9,83580,,,-3
8019,2364,1,30,3,83580,,,-3
8020,2364,1,119,4,83580,,,-3
8021,2364,1,117,6,83580,,,-3
8022,2365,1,11,6,83580,,,-3
8023,2365,1,67,6,83580,,,-3
8024,2365,1,441,2,83580,,,-3
8025,2365,1,32,6,83580,,,-3
8026,2365,1,26,2,83580,,,-3
8027,2366,1,164,7,83700,,,-3
8028,2366,1,8,12,83700,,,-3
8029,2366,1,18,6,83700,,,-3
8030,2366,1,254,4,83700,,,-3
8031,2366,1,33,2,83700,,,-3
8032,2367,1,8,5,83700,,,-3
8033,2367,1,11,11,83700,,,-3
8034,2368,1,11,8,83700,,,-3
8035,2368,1,184,6,83700,,,-3
8036,2368,1,8,2,83700,,,-3
8037,2369,1,96,4,83760,,,-3
8038,2369,1,69,11,83760,,,-3
8039,2369,1,201,8,83760,,,-3
8040,2369,1,176,7,83760,,,-3
8041,2370,1,4,8,83820,,,-3
8042,2370,1,2,2,83820,,,-3
8043,2370,1,71,8,83820,,,-3
8044,2370,1,155,6,83820,,,-3
8045,2371,1,24,10,83880,,,-3
8046,2372,1,20,4,83880,,,-3
8047,2373,1,153,2,83880,,,-3
8048,2374,1,6,8,83880,,,-3
8049,2375,1,102,3,83880,,,-3
8050,2375,1,3,5,83880,,,-3
8051,2376,1,16,10,83940,,,-3
8052,2376,1,1,11,83940,,,-3
8053,2376,1,77,12,83940,,,-3
8054,2376,1,63,7,83940,,,-3
8055,2376,1,68,1,83940,,,-3
8056,2377,1,37,2,84000,,,-3
8057,2378,1,333,8,84000,,,-3
8058,2379,1,99,3,84180,,,-3
8059,2379,1,5,2,84180,,,-3
8060,2380,1,36,8,84180,,,-3
8061,2381,1,12,8,84180,,,-3
8062,2382,1,0,12,84180,,,-3
8063,2382,1,127,4,84180,,,-3
8064,2383,1,194,8,84240,,,-3
8065,2383,1,35,6,84240,,,-3
8066,2383,1,68,12,84240,,,-3
8067,2383,1,27,6,84240,,,-3
8068,2383,1,0,4,84240,,,-3
8069,2384,1,16,12,84240,,,-3
8070,2384,1,292,8,84240,,,-3
8071,2384,1,34,8,84240,,,-3
8072,2384,1,2,5,84240,,,-3
8073,2384,1,439,4,84240,,,-3
8074,2384,1,40,4,84240,,,-3
8075,2384,1,59,5,84240,,,-3
8076,2384,1,197,4,84240,,,-3
8077,2384,1,181,9,84240,,,-3
8078,2385,1,1,10,84240,,,-3
8079,2385,1,27,7,84240,,,-3
8080,2385,1,37,7,84240,,,-3
8081,2385,1,14,5,84240,,,-3
8082,2385,1,15,11,84240,,,-3
8083,2385,1,38,11,84240,,,-3
8084,2386,1,30,5,84240,,,-3
8085,2386,1,123,9,84240,,,-3
8086,2386,1,315,4,84240,,,-3
8087,2387,1,109,8,84300,,,-3
8088,2387,1,135,11,84300,,,-3
8089,2387,1,8,6,84300,,,-3
8090,2387,1,5,4,84300,,,-3
8091,2387,1,34,9,84300,,,-3
8092,2387,1,127,8,84300,,,-3
8093,2387,1,48,7,84300,,,-3
8094,2387,1,136,9,84300,,,-3
8095,2388,1,35,10,84300,,,-3
8096,2389,1,131,4,84300,,,-3
8097,2389,1,172,12,84300,,,-3
8098,2389,1,5,1,84300,,,-3
8099,2389,1,101,7,84300,,,-3
8100,2390,1,116,8,84300,,,-3
8101,2390,1,18,11,84300,,,-3
8102,2391,1,29,5,84420,,,-3
8103,2392,1,28,10,84480,,,-3
8104,2393,1,275,7,84540,,,-3
8105,2394,1,105,6,84540,,,-3
8106,2395,1,35,8,84540,,,-3
8107,2396,1,44,6,84540,,,-3
8108,2397,1,42,9,84600,,,-3
8109,2397,1,89,6,84600,,,-3
8110,2397,1,52,6,84600,,,-3
8111,2398,1,4,4,84660,,,-3
8112,2399,1,1,2,84660,,,-3
8113,2400,1,38,4,84720,,,-3
8114,2400,1,16,8,84720,,,-3
8115,2400,1,7,12,84720,,,-3
8116,2400,1,122,12,84720,,,-3
8117,2400,1,346,8,84720,,,-3
8118,2401,1,18,3,84720,,,-3
8119,2401,1,4,1,84720,,,-3
8120,2401,1,47,6,84720,,,-3
8121,2401,1,41,6,84720,,,-3
8122,2402,1,37,8,84780,,,-3
8123,2402,1,26,6,84780,,,-3
8124,2402,1,89,4,84780,,,-3
8125,2402,1,51,6,84780,,,-3
8126,2402,1,41,8,84780,,,-3
8127,2402,1,133,6,84780,,,-3
8128,2402,1,14,8,84780,,,-3
8129,2402,1,34,4,84780,,,-3
8130,2402,1,4,10,84780,,,-3
8131,2402,1,46,9,84780,,,-3
8132,2402,1,6,9,84780,,,-3
8133,2402,1,266,2,84780,,,-3
8134,2403,1,10,5,84900,,,-3
8135,2403,1,18,3,84900,,,-3
8136,2403,1,80,4,84900,,,-3
8137,2404,1,74,8,84900,,,-3
8138,2404,1,22,4,84900,,,-3
8139,2404,1,29,8,84900,,,-3
8140,2405,1,1,5,84900,,,-3
8141,2405,1,93,6,84900,,,-3
8142,2405,1,32,8,84900,,,-3
8143,2405,1,29,7,84900,,,-3
8144,2405,1,18,8,84900,,,-3
8145,2405,1,2,5,84900,,,-3
8146,2405,1,150,4,84900,,,-3
8147,2405,1,17,10,84900,,,-3
8148,2406,1,29,4,84900,,,-3
8149,2407,1,4,6,84960,,,-3
8150,2408,1,28,6,85020,,,-3
8151,2408,1,25,1,85020,,,-3
8152,2408,1,6,7,85020,,,-3
8153,2408,1,18,7,85020,,,-3
8154,2408,1,10,7,85020,,,-3
8155,2409,1,497,12,85080,,,-3
8156,2409,1,165,7,85080,,,-3
8157,2409,1,101,4,85080,,,-3
8158,2409,1,164,3,85080,,,-3
8159,2409,1,0,9,85080,,,-3
8160,2410,1,207,3,85200,,,-3
8161,2411,1,97,9,85260,,,-3
8162,2412,1,49,2,85320,,,-3
8163,2412,1,150,7,85320,,,-3
8164,2412,1,17,6,85320,,,-3
8165,2412,1,13,2,85320,,,-3
8166,2413,1,43,4,85380,,,-3
8167,2413,1,46,6,85380,,,-3
8168,2413,1,31,2,85380,,,-3
8169,2413,1,5,10,85380,,,-3
8170,2414,1,66,11,85440,,,-3
8171,2414,1,355,2,85440,,,-3
8172,2414,1,91,4,85440,,,-3
8173,2414,1,72,6,85440,,,-3
8174,2415,1,14,6,85440,,,-3
8175,2415,1,442,3,85440,,,-3
8176,2415,1,412,6,85440,,,-3
8177,2415,1,310,10,85440,,,-3
8178,2415,1,5,5,85440,,,-3
8179,2416,1,6,7,85500,,,-3
8180,2416,1,4,2,85500,,,-3
8181,2417,1,18,6,85500,,,-3
8182,2417,1,186,4,85500,,,-3
8183,2418,1,132,11,85500,,,-3
8184,2418,1,106,2,85500,,,-3
8185,2419,1,43,4,85500,,,-3
8186,2420,1,4,6,85500,,,-3
8187,2421,1,93,8,85680,,,-3
8188,2421,1,37,11,85680,,,-3
8189,2421,1,20,9,85680,,,-3
8190,2422,1,37,9,85680,,,-3
8191,2422,1,189,6,85680,,,-3
8192,2422,1,36,6,85680,,,-3
8193,2422,1,1,8,85680,,,-3
8194,2423,1,109,9,85680,,,-3
8195,2423,1,297,6,85680,,,-3
8196,2423,1,82,3,85680,,,-3
8197,2423,1,81,5,85680,,,-3
8198,2423,1,24,8,85680,,,-3
8199,2423,1,108,2,85680,,,-3
8200,2423,1,58,4,85680,,,-3
8201,2423,1,8,9,85680,,,-3
8202,2423,1,74,2,85680,,,-3
8203,2424,1,421,2,85680,,,-3
8204,2424,1,31,8,85680,,,-3
8205,2424,1,107,7,85680,,,-3
8206,2424,1,2,3,85680,,,-3
8207,2425,1,263,6,85680,,,-3
8208,2426,1,58,2,85740,,,-3
8209,2426,1,23,4,85740,,,-3
8210,2426,1,4,8,85740,,,-3
8211,2426,1,36,6,85740,,,-3
8212,2427,1,0,4,85740,,,-3
8213,2427,1,347,5,85740,,,-3
8214,2427,1,12,10,85740,,,-3
8215,2427,1,289,9,85740,,,-3
8216,2427,1,149,12,85740,,,-3
8217,2427,1,38,2,85740,,,-3
8218,2427,1,67,7,85740,,,-3
8219,2428,1,89,8,85740,,,-3
8220,2428,1,0,4,85740,,,-3
8221,2429,1,125,3,85800,,,-3
8222,2429,1,6,8,85800,,,-3
8223,2429,1,1,7,85800,,,-3
8224,2430,1,170,6,85800,,,-3
8225,2430,1,115,6,85800,,,-3
8226,2430,1,36,12,85800,,,-3
8227,2431,1,2,8,85800,,,-3
8228,2431,1,94,8,85800,,,-3
8229,2431,1,430,4,85800,,,-3
8230,2431,1,362,8,85800,,,-3
8231,2431,1,21,6,85800,,,-3
8232,2431,1,12,6,85800,,,-3
8233,2431,1,118,2,85800,,,-3
8234,2431,1,89,4,85800,,,-3
8235,2431,1,7,10,85800,,,-3
8236,2431,1,15,6,85800,,,-3
8237,2431,1,26,6,85800,,,-3
8238,2431,1,1,12,85800,,,-3
8239,2431,1,45,6,85800,,,-3
8240,2431,1,34,8,85800,,,-3
8241,2431,1,14,9,85800,,,-3
8242,2431,1,127,7,85800,,,-3
8243,2431,1,441,6,85800,,,-3
8244,2431,1,10,2,85800,,,-3
8245,2431,1,6,8,85800,,,-3
8246,2431,1,33,9,85800,,,-3
8247,2431,1,17,6,85800,,,-3
8248,2431,1,46,8,85800,,,-3
8249,2432,1,5,10,85860,,,-3
8250,2432,1,395,7,85860,,,-3
8251,2432,1,7,6,85860,,,-3
8252,2432,1,402,7,85860,,,-3
8253,2432,1,23,8,85860,,,-3
8254,2433,1,124,8,85860,,,-3
8255,2433,1,54,10,85860,,,-3
8256,2433,1,0,1,85860,,,-3
8257,2434,1,181,2,85860,,,-3
8258,2434,1,50,8,85860,,,-3
8259,2434,1,14,6,85860,,,-3
8260,2435,1,0,8,85860,,,-3
8261,2436,1,14,5,85920,,,-3
8262,2437,1,8,6,85980,,,-3
8263,2437,1,110,9,85980,,,-3
8264,2437,1,163,6,85980,,,-3
8265,2437,1,5,7,85980,,,-3
8266,2437,1,9,4,85980,,,-3
8267,2437,1,0,11,85980,,,-3
8268,2437,1,354,6,85980,,,-3
8269,2437,1,49,5,85980,,,-3
8270,2438,1,164,3,85980,,,-3
8271,2438,1,3,2,85980,,,-3
8272,2438,1,133,4,85980,,,-3
8273,2438,1,54,8,85980,,,-3
8274,2439,1,62,2,85980,,,-3
8275,2440,1,2,11,86040,,,-3
8276,2441,1,28,8,86040,,,-3
8277,2441,1,16,5,86040,,,-3
8278,2442,1,22,8,86100,,,-3
8279,2443,1,15,4,86100,,,-3
8280,2444,1,20,4,86100,,,-3
8281,2444,1,28,6,86100,,,-3
8282,2445,1,0,1,86220,,,-3
8283,2445,1,24,4,86220,,,-3
8284,2445,1,161,4,86220,,,-3
8285,2445,1,10,8,86220,,,-3
8286,2445,1,25,4,86220,,,-3
8287,2445,1,12,5,86220,,,-3
8288,2445,1,80,4,86220,,,-3
8289,2445,1,33,1,86220,,,-3
8290,2446,1,4,9,86220,,,-3
8291,2446,1,371,10,86220,,,-3
8292,2446,1,36,10,86220,,,-3
8293,2447,1,5,4,86280,,,-3
8294,2447,1,11,6,86280,,,-3
8295,2448,1,43,3,86280,,,-3
8296,2448,1,11,9,86280,,,-3
8297,2449,1,489,12,86280,,,-3
8298,2449,1,1,3,86280,,,-3
8299,2450,1,48,4,86340,,,-3
8300,2451,1,11,6,86400,,,-3
8301,2452,1,52,10,86400,,,-3
8302,2452,1,91,2,86400,,,-3
8303,2452,1,2,12,86400,,,-3
8304,2452,1,71,5,86400,,,-3
8305,2452,1,48,6,86400,,,-3
8306,2452,1,236,10,86400,,,-3
8307,2452,1,0,4,86400,,,-3
